#{"t_start": 1653903596.7099578, "env_id": "JTL-v0"}
r,l,t
9994.25,14,51.061721
9994.5,12,51.074611
9994.5,12,51.087688
9994.5,12,51.101292
9994.0,15,51.118634
9994.5,12,51.132187
9994.5,12,51.145619
9994.5,12,51.158842
9994.25,14,51.175889
9994.5,12,51.189759
9994.416667,13,51.203842
9994.5,12,51.217189
9994.5,12,51.230744
9994.416667,13,51.24499
9994.25,14,51.262267
9994.5,12,51.275409
9994.5,12,51.289118
9994.5,12,51.301866
9994.5,12,51.31527
9993.083333,14,51.330594
9994.5,12,51.34339
9994.5,12,51.357512
9994.5,12,51.370466
9994.25,14,51.387846
9994.5,12,51.401249
9994.5,12,51.415082
9994.416667,13,51.43227
9994.5,12,51.445957
9994.5,12,51.460083
9994.5,12,51.47344
9994.5,12,51.487637
9994.5,12,51.501724
9994.5,12,51.513404
9994.5,12,51.526004
9994.5,12,51.538638
9994.5,12,51.551225
9994.5,12,51.563862
9994.5,12,51.576811
9994.416667,13,51.590753
9994.5,12,51.603993
9994.5,12,51.616636
9994.5,12,51.630127
9994.5,12,51.642921
9994.5,12,51.656779
9994.25,14,51.673481
9994.5,12,51.687296
9994.5,12,51.700894
9994.416667,13,51.714772
9994.416667,13,51.729334
9994.5,12,51.742403
9994.333333,14,51.758353
9994.5,12,51.771615
9994.5,12,51.78507
9994.416667,13,51.800338
9994.5,12,51.812225
9994.25,14,51.830679
9994.5,12,51.844163
9993.666667,15,51.860841
9994.416667,13,51.874946
9992.75,14,51.891491
9994.5,12,51.904474
9994.5,12,51.917959
9994.5,12,51.931274
9994.083333,14,51.945811
9994.5,12,51.958584
9994.5,12,51.971527
9994.5,12,51.984335
9994.5,12,53.56129
9993.916667,14,53.57865
9993.333333,16,53.597874
9994.5,12,53.611735
9994.5,12,53.627537
9994.5,12,53.641493
9994.5,12,53.655169
9994.5,12,53.668476
9994.416667,13,53.682369
9994.5,12,53.697393
9994.5,12,53.713637
9994.5,12,53.731164
9994.5,12,53.745892
9994.5,12,53.758476
9993.583333,18,53.777738
9994.5,12,53.792803
9994.5,12,53.808424
9994.5,12,53.822556
9994.5,12,53.83658
9994.5,12,53.848496
9994.5,12,53.863141
9994.416667,13,53.879511
9994.5,12,53.89326
9994.416667,13,53.907011
9994.5,12,53.920616
9994.5,12,53.9344
9994.416667,13,53.947997
9994.5,12,53.961627
9994.5,12,53.975107
9994.5,12,53.98911
9994.5,12,54.002618
9994.5,12,54.015956
9994.5,12,54.029925
9994.5,12,54.043587
9994.5,12,54.058173
9994.416667,13,54.071654
9994.5,12,54.084701
9994.5,12,54.098572
9993.583333,19,54.120403
9994.5,12,54.133967
9994.5,12,54.146835
9994.5,12,54.160933
9994.416667,13,54.175835
9994.416667,13,54.190014
9994.5,12,54.203673
9993.083333,14,54.218955
9994.5,12,54.231689
9994.5,12,54.244479
9994.5,12,54.259194
9994.5,12,54.272466
9994.5,12,54.286369
9994.5,12,54.300313
9994.5,12,54.313017
9993.916667,14,54.330576
9994.416667,13,54.344938
9994.5,12,54.358543
9994.5,12,54.371747
9994.25,14,54.388797
9994.416667,13,54.40341
9994.5,12,54.417686
9993.833333,16,54.435662
9994.5,12,54.449249
9994.5,12,54.46244
9994.5,12,54.475858
9994.416667,13,54.490242
9994.5,12,54.504028
9994.333333,14,54.520409
9994.5,12,54.534349
9994.5,12,54.547198
9994.5,12,54.561033
9994.5,12,54.575625
9994.5,12,54.59034
9994.5,12,54.603831
9994.5,12,54.616843
9994.5,12,54.630579
9994.5,12,54.64341
9994.416667,13,54.657366
9994.5,12,54.670798
9994.5,12,54.683697
9994.5,12,54.695979
9994.5,12,54.709826
9994.5,12,54.723604
9994.416667,13,54.738512
9994.5,12,54.75164
9994.5,12,54.763966
9994.083333,14,54.778866
9994.5,12,54.791291
9994.083333,14,54.807241
9994.5,12,54.822672
9994.5,12,54.835847
9994.166667,14,54.851099
9994.5,12,54.864352
9994.416667,13,54.880979
9994.5,12,54.893822
9994.5,12,54.907883
9994.333333,13,54.921408
9994.5,12,54.934792
9994.166667,15,54.951466
9994.5,12,54.963917
9994.5,12,54.978971
9994.5,12,54.993146
9994.5,12,55.006753
9994.5,12,55.023935
9993.75,18,55.04929
9994.5,12,55.064273
9994.416667,13,55.085962
9994.5,12,55.12295
9994.5,12,55.146616
9994.5,12,55.163205
9994.5,12,55.179663
9994.416667,13,55.197886
9994.5,12,55.214858
9993.916667,14,55.232772
9994.416667,13,55.25422
9994.5,12,55.272587
9994.5,12,55.293926
9994.5,12,55.310794
9994.5,12,55.327826
9994.416667,13,55.345931
9994.5,12,55.361419
9994.5,12,55.375287
9994.5,12,55.3919
9994.5,12,55.404726
9994.5,12,55.441959
9994.5,12,55.459124
9994.5,12,55.47268
9994.416667,13,55.486665
9994.5,12,55.49982
9994.5,12,55.514401
9994.5,12,55.528523
9994.5,12,55.543112
9994.5,12,55.565108
9994.5,12,55.591414
9994.5,12,55.618394
9994.333333,14,55.649153
9994.416667,13,55.672871
9994.5,12,55.688189
9994.5,12,55.702024
9994.5,12,55.71584
9993.583333,14,55.730862
9994.416667,13,55.746713
9994.5,12,55.762186
9994.5,12,55.777209
9994.5,12,55.791016
9994.333333,14,55.806293
9994.5,12,55.819654
9993.583333,14,55.835459
9994.5,12,55.848503
9994.0,16,55.867312
9994.5,12,55.881159
9994.5,12,55.894634
9994.5,12,55.908678
9994.166667,15,55.926034
9994.416667,13,55.941428
9994.5,12,55.954841
9994.5,12,55.967728
9994.416667,13,55.983336
9994.5,12,55.997302
9994.416667,13,56.012499
9994.5,12,56.025769
9994.5,12,56.039773
9994.5,12,56.053269
9993.583333,14,56.069844
9994.5,12,56.082542
9994.5,12,57.187
9994.5,12,57.212836
9994.5,12,57.236931
9994.5,12,57.252743
9994.5,12,57.266886
9994.5,12,57.280522
9994.5,12,57.295793
9994.25,14,57.31449
9994.5,12,57.32941
9994.5,12,57.344428
9994.5,12,57.359724
9994.5,12,57.374818
9994.5,12,57.390038
9994.5,12,57.404215
9994.5,12,57.418172
9994.5,12,57.433818
9994.5,12,57.452655
9994.0,16,57.473673
9994.5,12,57.488811
9994.5,12,57.503287
9994.5,12,57.517843
9994.5,12,57.531849
9994.5,12,57.545018
9992.75,14,57.561431
9994.5,12,57.574201
9994.5,12,57.587906
9994.5,12,57.60136
9994.5,12,57.613968
9994.5,12,57.627869
9994.416667,13,57.642093
9994.5,12,57.655674
9994.5,12,57.668085
9993.916667,14,57.683509
9994.5,12,57.696118
9994.5,12,57.709248
9994.5,12,57.721997
9994.5,12,57.737011
9994.5,12,57.752786
9994.5,12,57.766464
9994.416667,13,57.780819
9994.5,12,57.794171
9994.5,12,57.807085
9994.5,12,57.82079
9994.5,12,57.834792
9994.5,12,57.849632
9994.5,12,57.863196
9994.5,12,57.877127
9994.5,12,57.889692
9994.5,12,57.902399
9994.5,12,57.915335
9994.5,12,57.929446
9994.5,12,57.942862
9994.5,12,57.95691
9994.5,12,57.970309
9994.5,12,57.984738
9994.5,12,57.998646
9994.5,12,58.012435
9994.5,12,58.026419
9994.416667,13,58.041666
9994.5,12,58.056691
9994.5,12,58.070296
9994.5,12,58.083848
9994.416667,13,58.101457
9994.5,12,58.115646
9994.5,12,58.128872
9994.5,12,58.143955
9994.5,12,58.156666
9994.5,12,58.170641
9994.5,12,58.184643
9993.916667,14,58.20105
9994.5,12,58.21462
9994.083333,14,58.229903
9993.583333,14,58.24592
9994.5,12,58.258836
9994.5,12,58.272721
9994.416667,13,58.287008
9994.25,15,58.303326
9994.5,12,58.316545
9994.5,12,58.329242
9994.5,12,58.342569
9994.5,12,58.355777
9994.5,12,58.369674
9994.25,14,58.385902
9994.416667,13,58.400015
9994.5,12,58.41404
9994.416667,13,58.428054
9994.333333,14,58.44391
9994.5,12,58.456186
9994.5,12,58.470052
9994.5,12,58.483632
9994.416667,13,58.498003
9994.5,12,58.511605
9994.5,12,58.524935
9994.5,12,58.538571
9994.5,12,58.551603
9994.5,12,58.565402
9994.5,12,58.578444
9994.5,12,58.591404
9994.5,12,58.604714
9994.5,12,58.617249
9994.5,12,58.629579
9994.5,12,58.644406
9994.5,12,58.658849
9994.5,12,58.672634
9994.5,12,58.686658
9994.5,12,58.701358
9994.5,12,58.715358
9994.5,12,58.727262
9994.5,12,58.741356
9994.5,12,58.754231
9994.083333,14,58.770105
9994.5,12,58.782818
9994.5,12,58.795705
9994.5,12,58.808748
9994.5,12,58.823028
9994.5,12,58.836909
9994.5,12,58.850446
9994.5,12,58.86375
9993.75,14,58.880192
9994.5,12,58.893344
9994.5,12,58.907188
9994.5,12,58.920379
9994.5,12,58.933579
9994.5,12,58.947507
9994.5,12,58.960084
9994.5,12,58.97402
9994.5,12,58.986949
9994.5,12,59.000674
9994.5,12,59.013469
9994.5,12,59.027155
9994.416667,13,59.04269
9994.5,12,59.056374
9994.5,12,59.069705
9994.5,12,59.082563
9994.5,12,59.095902
9994.5,12,59.109869
9994.5,12,59.123747
9994.5,12,59.137543
9994.5,12,59.152062
9994.5,12,59.164977
9994.5,12,59.178101
9993.0,26,59.209574
9994.5,12,59.224593
9994.416667,13,59.238864
9994.5,12,59.250923
9994.5,12,59.264071
9994.5,12,59.277241
9994.5,12,59.291803
9994.5,12,59.30523
9994.5,12,59.319597
9994.5,12,59.332315
9994.5,12,59.345042
9994.5,12,59.358155
9994.5,12,59.371045
9994.5,12,59.383963
9994.5,12,59.397691
9994.5,12,59.410523
9994.416667,13,59.425175
9994.5,12,59.437801
9994.5,12,59.451262
9994.416667,13,59.464729
9994.5,12,59.478087
9994.333333,13,59.491077
9994.5,12,59.503861
9994.5,12,59.51678
9994.5,12,59.529924
9994.5,12,61.617491
9994.5,12,61.636833
9994.5,12,61.652362
9994.5,12,61.673753
9994.5,12,61.692096
9994.5,12,61.710289
9994.5,12,61.728772
9994.5,12,61.747692
9994.5,12,61.771068
9994.5,12,61.795636
9994.5,12,61.818423
9994.5,12,61.838732
9994.5,12,61.85913
9994.5,12,61.875471
9994.5,12,61.892403
9994.5,12,61.909029
9994.5,12,61.926164
9994.5,12,61.942494
9994.5,12,61.959843
9994.5,12,61.975002
9994.5,12,61.988712
9994.5,12,62.002413
9994.416667,13,62.017092
9994.5,12,62.031061
9994.5,12,62.045007
9994.5,12,62.060346
9994.5,12,62.074565
9994.5,12,62.090067
9994.5,12,62.103157
9994.5,12,62.120317
9994.5,12,62.138716
9994.5,12,62.156018
9994.5,12,62.171072
9994.5,12,62.188446
9994.5,12,62.203478
9994.5,12,62.219335
9994.5,12,62.234944
9994.5,12,62.250148
9994.5,12,62.267123
9994.5,12,62.281274
9994.5,12,62.299114
9994.5,12,62.316349
9994.5,12,62.33352
9994.5,12,62.348081
9994.5,12,62.364906
9994.5,12,62.379665
9994.5,12,62.395277
9994.5,12,62.410558
9994.5,12,62.427989
9994.5,12,62.444283
9994.5,12,62.4691
9994.5,12,62.482467
9994.5,12,62.497317
9994.5,12,62.511117
9994.5,12,62.527176
9994.5,12,62.541987
9994.5,12,62.55549
9994.5,12,62.568894
9994.5,12,62.583986
9994.5,12,62.597859
9994.5,12,62.612181
9994.5,12,62.626172
9994.5,12,62.639245
9994.5,12,62.653275
9994.5,12,62.667154
9994.5,12,62.681272
9994.5,12,62.694961
9994.5,12,62.709568
9994.5,12,62.723397
9994.5,12,62.737592
9994.416667,13,62.752324
9994.5,12,62.766317
9994.5,12,62.780188
9994.5,12,62.794171
9994.5,12,62.808056
9994.5,12,62.822298
9994.5,12,62.836198
9994.5,12,62.849605
9994.5,12,62.863483
9994.5,12,62.877491
9994.5,12,62.892294
9994.5,12,62.906914
9994.5,12,62.919811
9994.5,12,62.932626
9994.5,12,62.946259
9994.416667,13,62.96065
9994.5,12,62.974054
9994.5,12,62.987936
9994.5,12,63.003654
9994.416667,13,63.018721
9994.5,12,63.032961
9994.5,12,63.046035
9994.5,12,63.059723
9994.5,12,63.074848
9994.5,12,63.088803
9994.5,12,63.102143
9994.5,12,63.116141
9994.5,12,63.129781
9993.916667,18,63.154936
9993.5,23,63.186436
9994.5,12,63.204491
9994.5,12,63.223662
9994.5,12,63.239263
9994.5,12,63.257624
9994.5,12,63.279542
9994.5,12,63.298081
9994.5,12,63.322563
9994.5,12,63.343751
9994.5,12,63.362268
9994.5,12,63.382614
9994.5,12,63.404105
9994.5,12,63.42437
9994.5,12,63.446027
9994.5,12,63.46561
9994.5,12,63.484251
9994.5,12,63.504731
9994.5,12,63.52338
9994.5,12,63.542345
9994.5,12,63.564528
9994.5,12,63.585631
9994.25,14,63.608851
9994.5,12,63.625039
9994.5,12,63.643736
9994.5,12,63.660306
9994.416667,13,63.677707
9994.5,12,63.692966
9994.083333,16,63.714182
9994.5,12,63.729523
9994.5,12,63.744554
9994.5,12,63.760991
9994.166667,15,63.778916
9994.5,12,63.794532
9994.5,12,63.810383
9994.5,12,63.829331
9994.5,12,63.869731
9994.5,12,63.922342
9994.5,12,63.949857
9994.5,12,63.979891
9994.5,12,64.00657
9994.5,12,64.027482
9994.5,12,64.049476
9994.5,12,64.069605
9994.5,12,64.095145
9994.5,12,64.119547
9994.5,12,64.137885
9994.25,14,64.159207
9994.5,12,64.177134
9994.5,12,64.196295
9994.5,12,64.215333
9994.5,12,64.23286
9994.5,12,64.249862
9994.5,12,64.267766
9992.416667,14,64.289046
9994.5,12,64.307592
9994.5,12,64.325543
9994.5,12,64.340337
9994.25,14,64.358099
9994.5,12,64.372722
9994.5,12,64.386756
9994.5,12,64.399972
9994.5,12,64.4141
9994.5,12,64.428555
9994.5,12,64.441936
9994.5,12,64.456731
9994.5,12,64.469992
9994.5,12,64.482929
9994.5,12,64.496581
9994.0,16,67.341504
9994.5,12,67.370264
9994.5,12,67.395855
9994.5,12,67.414445
9994.5,12,67.434747
9994.5,12,67.452279
9994.5,12,67.469765
9994.5,12,67.487922
9994.5,12,67.506182
9994.5,12,67.522453
9994.5,12,67.538405
9994.5,12,67.553039
9994.5,12,67.569324
9994.5,12,67.596894
9994.0,17,67.644028
9994.5,12,67.67804
9994.5,12,67.711609
9994.25,14,67.751033
9994.5,12,67.786082
9994.5,12,67.824183
9994.333333,14,67.856359
9994.5,12,67.877079
9994.5,12,67.924006
9994.5,12,67.95128
9994.5,12,67.978148
9994.5,12,68.001071
9994.5,12,68.027968
9994.5,12,68.049557
9994.5,12,68.083889
9994.5,12,68.111594
9994.5,12,68.142261
9994.416667,13,68.165242
9994.333333,14,68.192733
9994.5,12,68.211508
9994.5,12,68.227886
9994.5,12,68.243558
9994.5,12,68.260041
9994.5,12,68.275479
9994.5,12,68.290731
9994.5,12,68.305955
9994.5,12,68.32023
9994.5,12,68.334336
9994.5,12,68.34903
9994.5,12,68.363075
9994.5,12,68.378956
9994.5,12,68.394388
9994.5,12,68.408561
9994.5,12,68.422967
9994.5,12,68.437389
9994.5,12,68.451357
9994.5,12,68.465638
9994.416667,13,68.482855
9994.5,12,68.49773
9994.5,12,68.512609
9994.5,12,68.527768
9994.5,12,68.54263
9994.5,12,68.558363
9994.5,12,68.572673
9994.5,12,68.58594
9994.5,12,68.600111
9994.5,12,68.615037
9994.5,12,68.629806
9994.5,12,68.643322
9994.5,12,68.657928
9994.5,12,68.672259
9994.5,12,68.686402
9994.5,12,68.700121
9994.5,12,68.714581
9994.5,12,68.728912
9994.5,12,68.743104
9994.5,12,68.757891
9994.5,12,68.772003
9994.5,12,68.786867
9994.5,12,68.800573
9994.5,12,68.8151
9994.5,12,68.828583
9994.5,12,68.842656
9994.5,12,68.856792
9994.5,12,68.869927
9994.5,12,68.883405
9994.5,12,68.897191
9994.5,12,68.911081
9994.5,12,68.925122
9994.5,12,68.939139
9994.5,12,68.953135
9994.5,12,68.966965
9994.5,12,68.981042
9994.5,12,68.995
9994.5,12,69.009057
9994.5,12,69.023395
9994.5,12,69.039423
9994.5,12,69.054183
9994.5,12,69.070475
9994.5,12,69.084288
9994.5,12,69.097235
9994.5,12,69.110165
9994.5,12,69.123157
9994.5,12,69.136847
9994.5,12,69.150444
9994.5,12,69.164522
9994.5,12,69.181547
9994.5,12,69.198312
9994.083333,14,69.216562
9994.416667,13,69.23294
9994.5,12,69.248613
9994.5,12,69.264327
9994.5,12,69.280645
9993.333333,16,69.299852
9994.416667,13,69.317799
9994.5,12,69.333848
9994.5,12,69.350188
9994.5,12,69.364755
9994.25,14,69.38334
9994.5,12,69.39828
9994.5,12,69.413724
9994.5,12,69.427615
9994.5,12,69.442444
9994.5,12,69.456566
9994.5,12,69.471782
9994.5,12,69.485909
9994.5,12,69.499567
9994.5,12,69.512738
9994.5,12,69.526591
9994.5,12,69.540102
9994.5,12,69.553352
9994.5,12,69.566078
9994.5,12,69.579185
9994.5,12,69.592531
9994.5,12,69.605212
9994.5,12,69.618271
9994.5,12,69.631853
9994.5,12,69.644671
9994.5,12,69.657115
9994.5,12,69.66942
9994.5,12,69.681689
9994.5,12,69.694248
9994.416667,13,69.708281
9994.5,12,69.720615
9994.5,12,69.73344
9994.5,12,69.746174
9994.5,12,69.758603
9994.5,12,69.77087
9994.5,12,69.78372
9994.333333,14,69.799262
9994.5,12,69.811697
9994.5,12,69.824735
9994.5,12,69.838291
9994.5,12,69.851769
9994.5,12,69.864991
9994.5,12,69.877671
9994.5,12,69.890374
9994.5,12,69.903688
9994.5,12,69.917669
9994.5,12,69.931856
9994.5,12,69.946883
9994.25,14,69.964002
9994.5,12,69.979008
9994.5,12,69.993803
9994.5,12,70.009328
9994.5,12,70.02393
9994.5,12,70.039307
9994.5,12,70.05429
9994.5,12,70.067713
9994.5,12,70.08147
9994.25,14,70.098678
9994.5,12,70.112467
9993.75,18,70.134797
9994.5,12,70.149296
9994.5,12,71.185354
9994.5,12,71.204627
9994.083333,14,71.226657
9994.5,12,71.246188
9994.5,12,71.262549
9994.5,12,71.278981
9994.5,12,71.29629
9994.5,12,71.316248
9994.5,12,71.333837
9994.5,12,71.350746
9994.416667,13,71.369497
9994.5,12,71.385972
9994.5,12,71.402871
9994.5,12,71.420024
9994.5,12,71.435576
9994.5,12,71.451249
9994.5,12,71.465734
9994.5,12,71.480945
9994.5,12,71.496126
9994.5,12,71.510993
9994.5,12,71.525684
9994.5,12,71.540708
9994.5,12,71.55828
9994.5,12,71.573814
9994.5,12,71.590269
9994.5,12,71.606007
9994.5,12,71.621335
9994.5,12,71.642792
9994.5,12,71.660699
9994.5,12,71.678175
9994.5,12,71.694063
9994.5,12,71.710045
9992.583333,14,71.728417
9994.5,12,71.743085
9994.5,12,71.759621
9994.5,12,71.777556
9994.5,12,71.793109
9994.5,12,71.808733
9994.5,12,71.823209
9994.5,12,71.838816
9994.5,12,71.858005
9994.5,12,71.87628
9994.5,12,71.893221
9994.5,12,71.908493
9994.5,12,71.925436
9994.5,12,71.941671
9994.5,12,71.960872
9994.5,12,71.976603
9994.5,12,71.993304
9994.5,12,72.009212
9994.5,12,72.024671
9994.333333,14,72.042734
9994.5,12,72.059345
9994.5,12,72.074556
9994.5,12,72.090522
9994.5,12,72.105031
9994.5,12,72.120123
9994.5,12,72.134884
9994.5,12,72.149409
9994.5,12,72.164613
9994.5,12,72.18126
9994.5,12,72.197563
9994.5,12,72.213635
9994.416667,13,72.231324
9994.5,12,72.246552
9994.5,12,72.261832
9994.5,12,72.277938
9994.5,12,72.293677
9994.5,12,72.311798
9994.5,12,72.327567
9994.5,12,72.343765
9994.5,12,72.359889
9994.5,12,72.375153
9994.5,12,72.390532
9994.5,12,72.405399
9994.5,12,72.419643
9994.5,12,72.434584
9994.5,12,72.449569
9994.5,12,72.464308
9994.5,12,72.480121
9994.5,12,72.495986
9994.5,12,72.512149
9994.5,12,72.527233
9994.5,12,72.541811
9994.5,12,72.555658
9994.5,12,72.569672
9994.5,12,72.583556
9994.5,12,72.596585
9994.5,12,72.610386
9994.5,12,72.623689
9994.5,12,72.637259
9994.5,12,72.650977
9994.5,12,72.664771
9994.5,12,72.678468
9994.25,14,72.695032
9994.5,12,72.709186
9994.5,12,72.722896
9994.5,12,72.736928
9994.5,12,72.75066
9994.5,12,72.764561
9994.5,12,72.777683
9994.5,12,72.791834
9994.5,12,72.806013
9994.5,12,72.820276
9994.5,12,72.834009
9994.5,12,72.848732
9994.5,12,72.86374
9994.5,12,72.877034
9994.5,12,72.891716
9994.5,12,72.90525
9994.5,12,72.919366
9994.5,12,72.93226
9994.083333,14,72.948064
9994.5,12,72.962771
9994.5,12,72.976457
9994.5,12,72.990921
9994.5,12,73.004277
9994.5,12,73.018232
9994.083333,14,73.035599
9994.5,12,73.050475
9994.5,12,73.065258
9994.5,12,73.0793
9994.5,12,73.094923
9994.5,12,73.108788
9994.5,12,73.122541
9994.5,12,73.136317
9994.416667,13,73.151222
9994.5,12,73.165302
9994.5,12,73.178819
9994.5,12,73.192889
9994.5,12,73.20788
9993.333333,15,73.225971
9994.5,12,73.239989
9994.5,12,73.253368
9994.5,12,73.266503
9994.083333,14,73.283022
9994.5,12,73.296446
9994.5,12,73.309968
9994.5,12,73.32399
9994.5,12,73.33733
9994.5,12,73.351289
9994.5,12,73.365149
9994.5,12,73.379068
9994.5,12,73.393409
9994.5,12,73.406816
9994.5,12,73.420663
9994.416667,13,73.435124
9994.5,12,73.449547
9994.25,14,73.466061
9994.5,12,73.479802
9993.833333,16,73.498877
9994.5,12,73.512517
9994.5,12,73.526369
9994.5,12,73.540028
9994.5,12,73.553276
9994.5,12,73.567378
9994.5,12,73.581059
9994.5,12,73.594463
9994.5,12,73.607664
9994.5,12,73.621916
9994.5,12,73.635296
9994.5,12,73.649625
9994.5,12,73.663126
9994.5,12,73.677389
9994.416667,13,73.692628
9994.5,12,73.707005
9994.5,12,73.721023
9994.5,12,73.734896
9994.5,12,75.9501
9994.5,12,75.968972
9994.5,12,75.986768
9994.5,12,76.003904
9994.5,12,76.021706
9994.5,12,76.040059
9994.5,12,76.060093
9994.5,12,76.078871
9994.5,12,76.104009
9994.5,12,76.12453
9994.5,12,76.142161
9994.5,12,76.159876
9994.5,12,76.177195
9994.5,12,76.194088
9994.5,12,76.209992
9994.5,12,76.225692
9994.5,12,76.241358
9994.5,12,76.256476
9994.5,12,76.271813
9994.5,12,76.287231
9994.5,12,76.3021
9994.5,12,76.316344
9994.5,12,76.332107
9994.5,12,76.347038
9994.5,12,76.362387
9994.5,12,76.379757
9994.5,12,76.395574
9994.5,12,76.409828
9994.5,12,76.426111
9994.5,12,76.443219
9994.5,12,76.458578
9994.5,12,76.474595
9994.5,12,76.492148
9994.5,12,76.509718
9994.5,12,76.526896
9994.5,12,76.543755
9994.5,12,76.559587
9994.5,12,76.575522
9994.416667,13,76.593348
9994.5,12,76.609847
9994.5,12,76.625907
9994.5,12,76.642077
9993.75,14,76.662338
9994.5,12,76.682079
9994.5,12,76.706027
9994.5,12,76.723892
9994.5,12,76.740538
9994.5,12,76.755827
9994.5,12,76.770855
9994.5,12,76.785518
9994.5,12,76.799873
9994.5,12,76.813583
9994.5,12,76.828305
9994.5,12,76.842526
9994.5,12,76.856474
9994.5,12,76.869429
9994.5,12,76.882738
9994.5,12,76.896295
9994.5,12,76.910294
9994.5,12,76.924424
9994.5,12,76.938218
9994.5,12,76.951764
9994.5,12,76.965838
9994.5,12,76.979373
9994.5,12,76.993213
9994.5,12,77.005863
9994.5,12,77.019137
9994.5,12,77.031305
9994.5,12,77.043817
9994.5,12,77.056963
9994.5,12,77.070691
9994.5,12,77.091126
9994.5,12,77.117732
9994.5,12,77.137533
9994.5,12,77.153814
9994.5,12,77.170069
9994.5,12,77.185298
9994.5,12,77.202313
9994.5,12,77.217663
9994.5,12,77.233027
9994.5,12,77.247954
9994.5,12,77.261826
9994.5,12,77.27596
9994.5,12,77.290807
9994.5,12,77.305403
9994.5,12,77.319136
9994.5,12,77.332621
9994.5,12,77.346442
9994.5,12,77.360649
9994.5,12,77.374641
9994.5,12,77.388852
9994.5,12,77.402483
9994.416667,13,77.417448
9994.5,12,77.4314
9994.5,12,77.446836
9994.5,12,77.460339
9994.5,12,77.474422
9994.5,12,77.488585
9994.5,12,77.502141
9994.5,12,77.515961
9994.5,12,77.529633
9994.5,12,77.543405
9994.5,12,77.557367
9994.5,12,77.570537
9994.5,12,77.584585
9994.5,12,77.598938
9994.5,12,77.613378
9994.5,12,77.627523
9994.5,12,77.642097
9994.5,12,77.656133
9994.5,12,77.66933
9994.5,12,77.683417
9994.5,12,77.697383
9994.5,12,77.710983
9994.5,12,77.725015
9994.5,12,77.738995
9994.5,12,77.753006
9994.5,12,77.766887
9994.5,12,77.780442
9994.5,12,77.79393
9994.5,12,77.806957
9994.5,12,77.823761
9994.5,12,77.837988
9994.5,12,77.850416
9994.5,12,77.863423
9994.5,12,77.877219
9994.5,12,77.890675
9994.5,12,77.90323
9994.5,12,77.91679
9994.5,12,77.930229
9994.5,12,77.943518
9994.5,12,77.958009
9994.5,12,77.971623
9994.5,12,77.984788
9994.5,12,78.002439
9994.5,12,78.017194
9994.5,12,78.030482
9994.5,12,78.043851
9994.5,12,78.057482
9994.5,12,78.070753
9994.416667,13,78.084967
9994.5,12,78.098227
9994.5,12,78.111671
9994.5,12,78.125722
9994.5,12,78.139553
9994.5,12,78.153111
9994.5,12,78.168852
9994.5,12,78.183341
9994.5,12,78.197713
9994.5,12,78.210433
9994.5,12,78.22333
9994.5,12,78.235717
9994.5,12,78.248049
9994.5,12,78.261112
9994.5,12,78.274091
9994.083333,14,78.289066
9994.5,12,78.301211
9994.5,12,78.314247
9994.5,12,78.327497
9994.5,12,78.340827
9994.5,12,78.353938
9994.5,12,78.367027
9994.5,12,78.380827
9994.5,12,78.394565
9994.5,12,78.407597
9994.5,12,78.42098
9994.5,12,78.434214
9994.5,12,78.44714
9994.5,12,78.460195
9994.5,12,78.473132
9994.5,12,80.419347
9994.5,12,80.437166
9994.5,12,80.453834
9994.5,12,80.469023
9994.25,14,80.487164
9994.5,12,80.501655
9994.5,12,80.516769
9994.5,12,80.533081
9994.5,12,80.547832
9994.5,12,80.563075
9994.5,12,80.578992
9994.5,12,80.594107
9994.5,12,80.608018
9994.5,12,80.623075
9994.5,12,80.639106
9994.5,12,80.655766
9994.5,12,80.670226
9994.5,12,80.683569
9994.5,12,80.697083
9994.5,12,80.710784
9994.5,12,80.724502
9994.5,12,80.737695
9994.5,12,80.75118
9994.25,14,80.767385
9994.5,12,80.780434
9994.5,12,80.793214
9994.5,12,80.805804
9994.5,12,80.818776
9994.416667,13,80.833881
9994.5,12,80.852549
9994.5,12,80.866288
9994.5,12,80.879989
9994.5,12,80.893234
9994.5,12,80.9086
9994.5,12,80.9224
9994.5,12,80.936091
9994.5,12,80.949352
9994.5,12,80.962387
9994.5,12,80.975546
9994.5,12,80.988456
9994.5,12,81.001706
9994.5,12,81.014646
9994.5,12,81.028425
9994.5,12,81.041395
9994.5,12,81.056007
9994.5,12,81.075127
9994.5,12,81.089445
9994.5,12,81.103244
9994.5,12,81.118303
9994.5,12,81.13245
9994.5,12,81.150045
9994.5,12,81.165337
9994.5,12,81.17958
9994.5,12,81.193545
9994.5,12,81.208026
9994.5,12,81.221106
9994.5,12,81.235044
9994.5,12,81.248485
9994.5,12,81.262799
9994.5,12,81.276325
9994.5,12,81.289743
9994.5,12,81.303394
9994.5,12,81.320202
9994.5,12,81.334034
9994.5,12,81.348085
9994.5,12,81.36192
9994.5,12,81.37662
9994.5,12,81.390452
9994.5,12,81.404188
9994.5,12,81.417826
9994.5,12,81.431414
9994.5,12,81.445104
9994.5,12,81.459921
9994.5,12,81.476178
9994.5,12,81.491395
9994.5,12,81.505642
9994.5,12,81.520197
9994.5,12,81.535941
9994.5,12,81.551399
9994.5,12,81.565497
9994.5,12,81.579545
9994.5,12,81.593559
9994.5,12,81.606959
9994.5,12,81.621055
